service_id,date,exception_type
"3441_345497","20220316","1"
"3441_345497","20220317","1"
"3441_345497","20220318","1"
"3441_345497","20220321","1"
"3441_345497","20220322","1"
"3441_345497","20220323","1"
"3441_345497","20220324","1"
"3441_345497","20220325","1"
"3441_345497","20220328","1"
"3441_345497","20220329","1"
"3441_345497","20220330","1"
"3441_345497","20220331","1"
"3441_345498","20220305","1"
"3441_345498","20220312","1"
"3441_345498","20220319","1"
"3441_345498","20220326","1"
"3441_345499","20220301","1"
"3441_345499","20220303","1"
"3441_345499","20220304","1"
"3441_345499","20220305","1"
"3441_345499","20220308","1"
"3441_345499","20220310","1"
"3441_345499","20220311","1"
"3441_345499","20220312","1"
"3441_345499","20220315","1"
"3441_345499","20220317","1"
"3441_345499","20220318","1"
"3441_345499","20220319","1"
"3441_345499","20220322","1"
"3441_345499","20220324","1"
"3441_345499","20220325","1"
"3441_345499","20220326","1"
"3441_345499","20220329","1"
"3441_345499","20220331","1"
"3441_345500","20220228","1"
"3441_345500","20220302","1"
"3441_345500","20220304","1"
"3441_345500","20220307","1"
"3441_345500","20220309","1"
"3441_345500","20220311","1"
"3441_345500","20220314","1"
"3441_345500","20220316","1"
"3441_345500","20220318","1"
"3441_345500","20220321","1"
"3441_345500","20220323","1"
"3441_345500","20220325","1"
"3441_345500","20220328","1"
"3441_345500","20220330","1"
"3441_345501","20220301","1"
"3441_345501","20220303","1"
"3441_345501","20220304","1"
"3441_345501","20220308","1"
"3441_345501","20220310","1"
"3441_345501","20220311","1"
"3441_345501","20220315","1"
"3441_345501","20220317","1"
"3441_345501","20220318","1"
"3441_345501","20220322","1"
"3441_345501","20220324","1"
"3441_345501","20220325","1"
"3441_345501","20220329","1"
"3441_345501","20220331","1"
"3441_345502","20220301","1"
"3441_345502","20220303","1"
"3441_345502","20220308","1"
"3441_345502","20220310","1"
"3441_345502","20220315","1"
"3441_345502","20220317","1"
"3441_345502","20220322","1"
"3441_345502","20220324","1"
"3441_345502","20220329","1"
"3441_345502","20220331","1"
"3441_345503","20220228","1"
"3441_345503","20220302","1"
"3441_345503","20220307","1"
"3441_345503","20220309","1"
"3441_345503","20220314","1"
"3441_345503","20220316","1"
"3441_345503","20220321","1"
"3441_345503","20220323","1"
"3441_345503","20220328","1"
"3441_345503","20220330","1"
"3441_345504","20220228","1"
"3441_345504","20220301","1"
"3441_345504","20220302","1"
"3441_345504","20220303","1"
"3441_345504","20220304","1"
"3441_345504","20220305","1"
"3441_345504","20220307","1"
"3441_345504","20220308","1"
"3441_345504","20220309","1"
"3441_345504","20220310","1"
"3441_345504","20220311","1"
"3441_345504","20220312","1"
"3441_345504","20220314","1"
"3441_345504","20220315","1"
"3441_345504","20220316","1"
"3441_345504","20220317","1"
"3441_345504","20220318","1"
"3441_345504","20220319","1"
"3441_345504","20220321","1"
"3441_345504","20220322","1"
"3441_345504","20220323","1"
"3441_345504","20220324","1"
"3441_345504","20220325","1"
"3441_345504","20220326","1"
"3441_345504","20220328","1"
"3441_345504","20220329","1"
"3441_345504","20220330","1"
"3441_345504","20220331","1"
"3441_345505","20220228","1"
"3441_345505","20220301","1"
"3441_345505","20220302","1"
"3441_345505","20220303","1"
"3441_345505","20220304","1"
"3441_345505","20220307","1"
"3441_345505","20220308","1"
"3441_345505","20220309","1"
"3441_345505","20220310","1"
"3441_345505","20220311","1"
"3441_345505","20220314","1"
"3441_345505","20220315","1"
"3441_345505","20220316","1"
"3441_345505","20220317","1"
"3441_345505","20220318","1"
"3441_345505","20220321","1"
"3441_345505","20220322","1"
"3441_345505","20220323","1"
"3441_345505","20220324","1"
"3441_345505","20220325","1"
"3441_345505","20220328","1"
"3441_345505","20220329","1"
"3441_345505","20220330","1"
"3441_345505","20220331","1"
"3441_345506","20220228","1"
"3441_345506","20220301","1"
"3441_345506","20220302","1"
"3441_345506","20220303","1"
"3441_345506","20220304","1"
"3441_345506","20220307","1"
"3441_345506","20220308","1"
"3441_345506","20220309","1"
"3441_345506","20220310","1"
"3441_345506","20220311","1"
"3441_345506","20220314","1"
"3441_345506","20220315","1"
"3441_345506","20220316","1"
"3441_345506","20220317","1"
"3441_345506","20220318","1"
"3441_345506","20220321","1"
"3441_345506","20220322","1"
"3441_345506","20220323","1"
"3441_345506","20220324","1"
"3441_345506","20220325","1"
"3441_345506","20220328","1"
"3441_345506","20220329","1"
"3441_345506","20220330","1"
"3441_345506","20220331","1"
"3441_345507","20220228","1"
"3441_345507","20220302","1"
"3441_345507","20220304","1"
"3441_345507","20220307","1"
"3441_345507","20220309","1"
"3441_345507","20220311","1"
"3441_345507","20220314","1"
"3441_345507","20220316","1"
"3441_345507","20220318","1"
"3441_345507","20220321","1"
"3441_345507","20220323","1"
"3441_345507","20220325","1"
"3441_345507","20220328","1"
"3441_345507","20220330","1"
"3441_345508","20220228","1"
"3441_345508","20220301","1"
"3441_345508","20220302","1"
"3441_345508","20220303","1"
"3441_345508","20220304","1"
"3441_345508","20220307","1"
"3441_345508","20220308","1"
"3441_345508","20220309","1"
"3441_345508","20220310","1"
"3441_345508","20220311","1"
"3441_345508","20220314","1"
"3441_345508","20220315","1"
"3441_345508","20220316","1"
"3441_345508","20220317","1"
"3441_345508","20220318","1"
"3441_345508","20220321","1"
"3441_345508","20220322","1"
"3441_345508","20220323","1"
"3441_345508","20220324","1"
"3441_345508","20220325","1"
"3441_345508","20220328","1"
"3441_345508","20220329","1"
"3441_345508","20220330","1"
"3441_345508","20220331","1"
"3441_345509","20220301","1"
"3441_345509","20220303","1"
"3441_345509","20220308","1"
"3441_345509","20220310","1"
"3441_345509","20220315","1"
"3441_345509","20220317","1"
"3441_345509","20220322","1"
"3441_345509","20220324","1"
"3441_345509","20220329","1"
"3441_345509","20220331","1"
